9-Mar	278	0	0	16.83	5.54	3.63	278.41	274.49	313.8817	253.25
9-Mar	278	0	0	17.25	5.59	3.63	278.55	274.59	302.9533	250.877
9-Mar	278	0	0	17.29	5.55	3.73	278.44	274.63	266.7233	213.0854
9-Mar	278	0	0	18.03	5.64	3.7	278.69	274.38	289.7768	224.6069
9-Mar	278	0	0	18.25	5.61	3.6	278.61	273.86	359.9294	269.298
9-Mar	278	0	0	17.51	5.43	3.56	278.17	273.52	352.671	251.8478
9-Mar	278	0	0	18.16	5.64	3.55	278.7	273.92	362.6349	280.1286
9-Mar	278	0	0	17.7	5.66	3.63	278.75	274.38	344.6921	278.8647
9-Mar	278	0	0	17.16	5.71	3.69	278.87	274.74	328.8033	276.0896
9-Mar	278	0	0	16.44	5.73	3.84	278.92	275.02	297.5779	244.494
9-Mar	278	0	0	16.84	5.73	3.97	278.91	275.38	255.7157	210.1775
9-Mar	278	0	0	16.6	5.74	3.93	278.92	275.66	231.6298	207.5735
9-Mar	278	0	0	16.39	5.73	3.95	278.91	275.61	224.7751	195.7157
9-Mar	278	0	0	15.58	5.79	4.06	279.05	275.56	156.3961	126.3986
9-Mar	278	0	0	15.18	5.77	4.01	278.98	275.79	135.2363	118.5881
9-Mar	278	0	0	14.41	5.76	4.18	278.97	275.59	147.946	111.3128
9-Mar	278	0	0	14.43	5.78	4.24	279	275.37	160.4451	110.4891
9-Mar	278	0	0	14.44	5.72	4.17	278.87	275.23	162.0652	112.5929
9-Mar	278	0	0	14.57	5.71	4.17	278.84	275.18	127.9773	88.0262
9-Mar	278	0	0	15.1	5.59	4.06	278.53	274.89	161.2942	110.4785
9-Mar	278	0	0	14.68	5.56	4.09	278.45	274.87	141.0954	94.6846
9-Mar	278	0	0	14.42	5.52	4.06	278.36	274.92	144.3598	98.759
9-Mar	278	0	0	14.87	5.28	3.9	277.72	274.65	133.097	93.3979
9-Mar	278	0	0	15.19	5.18	3.76	277.45	274.46	133.0684	98.1806
9-Mar	278	0	0	15.79	5.19	3.64	277.47	274.26	143.0113	109.8451
9-Mar	278	0	0	16.11	5.43	3.62	278.13	274.45	245.6916	198.9933
9-Mar	278	0	0	16.55	5.45	3.6	278.19	274.45	270.3094	222.0133
9-Mar	278	0	0	16.15	5.54	3.69	278.44	274.44	299.1649	235.3703
9-Mar	278	0	0	16.25	5.51	3.71	278.35	274.42	259.3541	202.1448
9-Mar	278	0	0	NaN	5.53	NaN	278.42	NaN	nan	nan
9-Mar	278	0	0	17.65	5.61	3.74	278.63	274.17	327.0679	240.701
9-Mar	278	0	0	17.92	5.44	3.65	278.19	273.65	300.1443	210.0251
9-Mar	278	0	0	18.47	5.78	3.95	279.04	275.27	254.8657	208.3298
9-Mar	278	0	0	NaN	5.76	NaN	278.99	NaN	nan	nan
9-Mar	278	0	0	19.86	5.75	4.02	278.97	275	262.2845	196.1333
